,geo,time,kpi,population,control_0,control_1,media_0,media_1,media_2,media_spend_0,media_spend_1,media_spend_2,reach_0,reach_1,frequency_0,frequency_1,rf_spend_0,rf_spend_1
150,geo_0,2023-12-11,4.771332085,3186,1.472530634,3.392835225,0,9,7,0.05462846399,1.820247837,1.463130329,2869,3166,3.532634259,11.2906534,0.3065268517,2.65813068
151,geo_0,2023-12-18,57.13038693,3186,8.65282654,6.955045224,6,7,15,1.279095764,1.338904125,3.021043561,2988,2932,2.409179774,0.40089102,0.8818359549,0.319821796
152,geo_0,2023-12-25,24.17618043,3186,2.79854525,2.307396876,3,6,6,0.531135812,1.201441286,1.199300197,3067,2954,6.33191541,0.6964010631,1.666383082,0.5392802126
153,geo_0,2024-01-01,30.63175538,3186,1.395414208,1.316881235,5,2,0,0.949396459,0.4824809575,0.02117014064,2867,2865,3.671292357,3.733587529,0.3342584714,0.3467175058
154,geo_0,2024-01-08,24.09754954,3186,3.908516205,2.312823285,3,6,2,0.5608104782,1.181338429,0.4971832994,3069,2984,6.468865763,2.202132809,1.693773153,0.8404265619
155,geo_0,2024-01-15,29.7548948,3186,5.60553187,4.005237671,17,0,1,3.41245368,0.03949561837,0.2068826373,2987,3108,2.331492202,8.38871903,0.8662984403,2.077743806
156,geo_0,2024-01-22,56.6595601,3186,3.73304689,3.44511902,6,6,5,1.28862004,1.251484415,1.016406628,2887,2927,2.634129044,0.6533887643,0.1268258088,0.2693222471
157,geo_0,2024-01-29,7.399382342,3186,1.146835472,2.441818646,2,4,1,0.4605453666,0.7243294654,0.2902720342,2962,3009,1.075600954,3.471757947,0.6151201908,1.094351589
158,geo_0,2024-02-05,41.77413986,3186,8.906383908,9.155284261,14,10,12,2.738872677,1.994394391,2.319136876,2996,2971,2.789142744,1.565564038,0.9578285487,0.7131128076
159,geo_0,2024-02-12,29.48180336,3186,4.952440621,3.039926174,1,11,7,0.1175811815,2.128594065,1.496000946,2994,2989,2.69186799,2.463473619,0.9383735979,0.8926947237
160,geo_0,2024-02-19,26.28887393,3186,4.578624904,3.998307597,9,10,0,1.771405949,2.029438829,0.09123675404,2928,2919,0.5980219428,1.064964943,0.2803956114,0.1870070114
161,geo_0,2024-02-26,66.24707795,3186,3.808068992,5.097844326,3,9,8,0.575682379,1.862596011,1.655619093,3027,2911,4.372581789,1.454575415,1.274516358,0.109084917
162,geo_0,2024-03-04,32.66459745,3186,4.574051449,6.284237249,13,8,5,2.513328083,1.553132064,0.9542960393,2884,2969,2.786776296,1.438538744,0.1573552592,0.6877077489
163,geo_0,2024-03-11,17.39410097,3186,5.131913079,2.346144188,6,0,3,1.220507656,0.02993528331,0.6500566354,2984,3226,2.211664919,14.28361749,0.8423329838,3.256723497
164,geo_0,2024-03-18,70.80036607,3186,11.55374607,10.93504895,11,11,18,2.100284338,2.298021972,3.696224053,2930,3094,0.5235013793,7.716303625,0.2952997241,1.943260725
165,geo_0,2024-03-25,21.52270707,3186,4.601993776,0.1971575825,5,2,2,0.9260753337,0.3414470332,0.4857660341,3075,2881,6.735941671,2.944724776,1.747188334,0.1889449552
166,geo_0,2024-04-01,23.91979355,3186,3.304884574,3.333884085,0,5,7,0.01804187529,0.9221452441,1.38273243,3077,2882,6.866264887,2.919403201,1.773252977,0.1838806402
167,geo_0,2024-04-08,30.32155277,3186,4.787781723,4.692091431,5,10,4,0.9657577195,2.096346846,0.7657841987,2734,3061,10.29586119,6.031597622,1.659172238,1.606319524
168,geo_0,2024-04-15,12.22354475,3186,-2.617677122,6.903071069,3,2,3,0.6525493475,0.4187315231,0.6326345262,2824,3045,5.779452917,5.254672309,0.7558905834,1.450934462
169,geo_0,2024-04-22,57.91594326,3186,2.013664976,7.385783636,3,1,12,0.5677677243,0.1791579306,2.301428072,2932,3166,0.4200544887,11.29775398,0.3159891023,2.659550796
170,geo_0,2024-04-29,13.87920427,3186,4.767851772,3.614112168,9,12,2,1.895260273,2.374964066,0.3322116546,3107,2955,8.342546997,0.7330709807,2.068509399,0.5466141961
171,geo_0,2024-05-06,15.62752182,3186,4.910119012,2.003104457,5,2,6,0.9686246898,0.3399436799,1.175818953,2931,2879,0.4391880551,3.070387015,0.312162389,0.2140774031
172,geo_0,2024-05-13,44.09896384,3186,7.757324175,5.182546496,7,10,6,1.498690275,2.047972156,1.284279671,2956,2972,0.7953868385,1.598222524,0.5590773677,0.7196445048
173,geo_0,2024-05-20,13.34877567,3186,5.44808035,3.493941779,14,4,0,2.742668781,0.7773943191,0.08692078196,2964,3016,1.176532278,3.783519276,0.6353064556,1.156703855
174,geo_0,2024-05-27,9.277500725,3186,3.469549902,3.137929778,3,1,6,0.6812182155,0.1110286419,1.242117961,3058,3035,5.892607489,4.748272285,1.578521498,1.349654457
175,geo_0,2024-06-03,28.36102551,3186,3.667203084,13.22061527,1,10,12,0.1112797426,1.936742464,2.412327706,2924,2856,0.8207196195,4.188957369,0.2358560761,0.4377914738
176,geo_0,2024-06-10,40.10363048,3186,6.51297266,8.607417428,7,9,6,1.369586905,1.8640523,1.239604059,3136,2931,9.822659241,0.4472459227,2.364531848,0.3105508155
177,geo_0,2024-06-17,29.43096019,3186,8.230404652,5.885874754,7,11,5,1.401499055,2.224870564,1.064856106,2935,2948,0.2614679997,0.3940534385,0.3477064001,0.4788106877
178,geo_0,2024-06-24,9.889216147,3186,1.229926342,1.243537072,1,2,4,0.2796891732,0.4145687957,0.7383545543,2816,2952,6.215347751,0.6101299798,0.8430695502,0.522025996
179,geo_0,2024-07-01,17.15705357,3186,-0.4920444609,1.796167149,4,4,4,0.8177552162,0.7971031592,0.8901172207,2952,3062,0.60172093,6.101791492,0.520344186,1.620358298
180,geo_0,2024-07-08,16.83125365,3186,3.339511711,5.44506877,6,1,4,1.213480049,0.2085736537,0.7579801701,3070,3000,6.492285746,3.018854445,1.698457149,1.003770889
181,geo_0,2024-07-15,24.15579128,3186,4.583646601,5.617995003,13,3,3,2.51826117,0.6153545769,0.5561639068,3093,3034,7.659241871,4.699824919,1.931848374,1.339964984
182,geo_0,2024-07-22,3.568015123,3186,6.034338776,6.938059641,10,8,11,2.078197304,1.559184666,2.181378601,2998,3016,2.921589442,3.804640841,0.9843178884,1.160928168
183,geo_0,2024-07-29,37.23179149,3186,3.364428315,3.549730434,2,6,5,0.368096242,1.163928572,1.096321356,2981,2961,2.046732532,1.02575243,0.8093465064,0.605150486
184,geo_0,2024-08-05,11.90477128,3186,5.467210334,6.793036482,10,4,2,1.942468119,0.7324052538,0.3219742184,2973,2887,1.661332316,2.640056657,0.7322664631,0.1280113315
185,geo_0,2024-08-12,51.07338368,3186,6.440082001,6.230100263,11,7,5,2.297845791,1.364173817,1.020334182,3028,2901,4.402208527,1.965618055,1.280441705,0.00687638907
186,geo_0,2024-08-19,46.51481627,3186,5.149617347,6.222714553,2,1,15,0.3479254226,0.2384266117,3.011256681,3084,2975,7.20815632,1.752707099,1.841631264,0.7505414198
187,geo_0,2024-08-26,13.90045155,3186,2.951495133,5.589870402,5,6,4,0.9554045735,1.195069697,0.7815628557,3005,3049,3.247474908,5.469183881,1.049494982,1.493836776
188,geo_0,2024-09-02,15.85838628,3186,1.454281821,4.251794234,1,6,7,0.2709553412,1.196557401,1.354757693,3064,2843,6.216572325,4.853117043,1.643314465,0.5706234086
189,geo_0,2024-09-09,16.78669893,3186,3.887839818,5.609109737,8,5,8,1.616886554,1.008627899,1.527004208,2979,3088,1.965481619,7.40089456,0.7930963238,1.880178912
190,geo_0,2024-09-16,7.905557617,3186,5.002156468,4.383093399,7,4,5,1.453781913,0.829740411,1.037005722,2830,3039,5.490529097,4.936402377,0.6981058194,1.387280475
191,geo_0,2024-09-23,38.12787026,3186,7.340098518,8.674433139,9,8,3,1.767902408,1.589879821,0.63614119,2774,2898,8.277821147,2.112534218,1.255564229,0.02250684364
192,geo_0,2024-09-30,10.10793869,3186,2.36290323,3.896080336,1,1,4,0.1943734925,0.1183119243,0.8689459885,3004,2834,3.193152759,5.283575512,1.038630552,0.6567151023
193,geo_0,2024-10-07,0.6125583891,3186,4.528331799,4.793170146,11,5,2,2.13307988,0.9518041015,0.3401082703,2901,2853,1.927553688,4.359175037,0.01448926232,0.4718350075
194,geo_0,2024-10-14,5.350305946,3186,1.881286624,5.831721022,1,9,2,0.1398024554,1.784957521,0.4456903734,3165,3016,11.24067466,3.821138777,2.648134932,1.164227755
195,geo_0,2024-10-21,9.296973118,3186,4.490480188,2.805878621,3,4,7,0.5293623418,0.7830504301,1.445393251,3057,2978,5.836451389,1.886624497,1.567290278,0.7773248995
196,geo_0,2024-10-28,14.16544083,3186,6.028709612,8.487009419,3,10,8,0.6076110019,2.046143055,1.543311891,2965,2838,1.232841256,5.082370943,0.6465682512,0.6164741887
197,geo_0,2024-11-04,13.40767354,3186,2.822459998,0.2540176001,7,4,0,1.439042958,0.7804589717,0.08403662067,2971,2924,1.540813186,0.8074610591,0.7081626373,0.2385077882
198,geo_0,2024-11-11,5.640497806,3186,5.082513097,-3.712228535,7,7,3,1.351780111,1.379235534,0.5299671173,3086,3114,7.289619621,8.705509333,1.857923924,2.141101867
199,geo_0,2024-11-18,4.745229701,3186,4.698358075,0.7275620624,4,0,4,0.7832685294,0.06984349748,0.8214109079,3147,3085,10.33289358,7.262759697,2.466578716,1.852551939
200,geo_1,2021-01-25,10.06410462,3050,1.901306194,4.094767084,3,7,0,0.5504293451,1.417318821,0.05563150918,2940,2888,0.006730315385,2.57948493,0.4013460631,0.115896986
201,geo_1,2021-02-01,19.83803627,3050,0.263132479,6.094769081,6,2,2,1.238103148,0.4059629163,0.4099423541,3077,3036,6.833315908,4.781464087,1.766663182,1.356292817
202,geo_1,2021-02-08,27.96228117,3050,1.978079814,1.844766859,4,3,6,0.8895105949,0.6606998119,1.115147873,2823,3036,5.842692253,4.777408964,0.7685384507,1.355481793
203,geo_1,2021-02-15,16.5245095,3050,5.111621021,4.281772855,3,4,2,0.6208524371,0.7423561978,0.3032427541,3081,3006,7.072599112,3.294627946,1.814519822,1.058925589
204,geo_1,2021-02-22,44.50794216,3050,12.07156886,5.042388424,8,9,4,1.605120084,1.895555986,0.8680913602,2981,2919,2.074731645,1.038242438,0.814946329,0.1923515124
205,geo_1,2021-03-01,27.67421757,3050,5.287212298,4.766690289,7,6,7,1.404761812,1.223843563,1.329622982,2855,3080,4.232673498,7.001489747,0.4465346996,1.800297949
206,geo_1,2021-03-08,27.6397788,3050,5.210540873,4.441353703,11,3,8,2.285984007,0.5069983982,1.676460732,2969,2977,1.454427776,1.832666692,0.6908855552,0.7665333385
207,geo_1,2021-03-15,16.6373218,3050,2.100336567,0.4655556294,3,4,3,0.6179910444,0.7757410657,0.6977502695,3173,3068,11.66360593,6.422505534,2.732721187,1.684501107
208,geo_1,2021-03-22,13.14027749,3050,6.452726692,-0.56308246,3,1,6,0.6248528833,0.2261961918,1.183339199,3037,3014,4.854125006,3.710309026,1.370825001,1.142061805
209,geo_1,2021-03-29,37.03361135,3050,0.8039650331,3.87312881,13,5,5,2.670943033,0.9438669796,0.9986149573,3152,3172,10.5999743,11.59794654,2.519994861,2.719589307
210,geo_1,2021-04-05,15.55040461,3050,1.709385536,0.1212586781,2,4,7,0.3127009628,0.8825254536,1.466166426,3093,3058,7.647525557,5.911122957,1.929505111,1.582224591
211,geo_1,2021-04-12,16.49578889,3050,6.011675637,3.147263211,3,3,7,0.6297575593,0.5461959589,1.40326454,2791,3012,7.473015356,3.618609571,1.094603071,1.123721914
212,geo_1,2021-04-19,30.43107871,3050,4.070732619,5.700751641,0,6,9,0.08199523018,1.252496627,1.820321797,2987,3009,2.349465229,3.469766147,0.8698930458,1.093953229
213,geo_1,2021-04-26,42.29560299,3050,8.171956683,9.234045453,12,5,12,2.359948542,0.9096179927,2.36759724,3094,2726,7.715230437,10.69838584,1.943046087,1.739677167
214,geo_1,2021-05-03,14.23465527,3050,1.762220148,2.355398552,10,0,1,2.034409886,0.003787359629,0.2179385116,2943,3027,0.1534397326,4.349521775,0.4306879465,1.269904355
215,geo_1,2021-05-10,21.36998036,3050,5.858854668,0.7701843554,3,10,5,0.6950363621,2.028935493,0.9277129924,2953,2858,0.6657722697,4.084530566,0.5331544539,0.4169061131
216,geo_1,2021-05-17,26.3442373,3050,2.87303725,6.593457369,2,13,6,0.3993424423,2.55224318,1.286904488,3087,3028,7.344817434,4.384359529,1.868963487,1.276871906
217,geo_1,2021-05-24,29.76583667,3050,4.724081342,8.093808569,7,7,8,1.320594276,1.317160626,1.520040615,2903,3031,1.855522852,4.574086023,0.02889542956,1.314817205
218,geo_1,2021-05-31,38.81395228,3050,8.246548881,-0.3030477284,6,7,5,1.225608654,1.4497121,0.9327243911,3082,3001,7.10792856,3.026463231,1.821585712,1.005292646
219,geo_1,2021-06-07,20.20425347,3050,2.129463338,3.685948716,2,3,0,0.3183958696,0.6292959968,0.05438420444,3080,3008,7.002824017,3.391300876,1.800564803,1.078260175
220,geo_1,2021-06-14,2.654865871,3050,2.287262957,1.112806241,0,1,7,0.06725908921,0.2630683491,1.452489093,2960,2884,1.023855087,2.797102582,0.6047710173,0.1594205164
221,geo_1,2021-06-21,8.131042266,3050,4.121193657,3.717670414,5,3,2,1.097896145,0.5518346373,0.3506620723,2991,3019,2.570346165,3.97146469,0.914069233,1.194292938
222,geo_1,2021-06-28,26.40289014,3050,6.167002725,6.433304731,5,10,5,0.976576895,2.079194728,1.004215715,3088,2988,7.379163808,2.424462658,1.875832762,0.8848925315
223,geo_1,2021-07-05,25.77536947,3050,-3.964409667,5.652696904,7,2,4,1.376876521,0.454288026,0.884585845,3046,2904,5.287078031,1.823060069,1.457415606,0.03538798627
224,geo_1,2021-07-12,28.85372707,3050,3.763632859,3.133839024,5,0,6,0.9457030832,0.08721650586,1.219509556,2922,2989,0.9131457791,2.448053505,0.2173708442,0.889610701
225,geo_1,2021-07-19,19.71246196,3050,4.930983747,5.970268779,7,0,10,1.393062934,0.06101842732,2.017020991,2895,3082,2.27314232,7.101239187,0.05462846399,1.820247837
226,geo_1,2021-07-26,26.32240124,3050,6.329385445,7.005570552,12,7,2,2.422983497,1.396086585,0.4085973322,3046,3028,5.315651647,4.395478822,1.463130329,1.279095764
227,geo_1,2021-08-02,43.1605115,3050,7.736616872,6.021909297,11,9,9,2.124419185,1.755395696,1.867407411,3034,3202,4.694520626,13.10521781,1.338904125,3.021043561
228,geo_1,2021-08-09,58.73566783,3050,5.79125267,5.799852503,2,9,16,0.343536325,1.834554505,3.116791021,2953,2780,0.6556790602,8.007206428,0.531135812,1.201441286
229,geo_1,2021-08-16,41.29138992,3050,4.247258223,4.785221671,3,5,17,0.6108784034,0.9642319281,3.380745351,3020,2995,3.996500984,2.746982295,1.199300197,0.949396459
230,geo_1,2021-08-23,21.70950137,3050,6.347715346,5.767646504,7,10,3,1.330576756,1.949246474,0.5023965694,2948,2902,0.4124047874,1.894149297,0.4824809575,0.02117014064
231,geo_1,2021-08-30,29.28934597,3050,3.324950325,3.678469757,4,2,10,0.7776669547,0.467297208,2.090749734,2956,3018,0.804052391,3.906692146,0.5608104782,1.181338429
232,geo_1,2021-09-06,18.90616599,3050,2.830678581,1.71144675,3,1,6,0.6537505524,0.2053636789,1.19796729,2950,3241,0.4859164968,15.0622684,0.4971832994,3.41245368
233,geo_1,2021-09-13,23.74860749,3050,3.629790773,5.34539718,10,2,1,2.081935218,0.4449401991,0.2105429941,2904,2921,1.802521908,0.9655868135,0.03949561837,0.2068826373
234,geo_1,2021-09-20,18.87869063,3050,4.503172987,4.81686932,1,10,6,0.2113307455,2.094638375,1.234821526,2771,3025,8.4431002,4.257422075,1.28862004,1.251484415
235,geo_1,2021-09-27,46.93650793,3050,10.73217525,7.509814343,16,10,5,3.132153411,1.936445726,0.9649048231,2798,2946,7.082033139,0.3027268331,1.016406628,0.4605453666
236,geo_1,2021-10-04,36.03087386,3050,5.795196347,3.718884783,11,6,1,2.265077838,1.211497013,0.2950786475,2972,2929,1.621647327,0.5486398292,0.7243294654,0.2902720342
237,geo_1,2021-10-11,10.53949094,3050,3.73133674,3.710607078,8,2,4,1.679974844,0.3036733461,0.7096028992,3174,3099,11.69436339,7.971971957,2.738872677,1.994394391
238,geo_1,2021-10-18,16.87507783,3050,3.250158234,4.954803233,12,4,1,2.327782696,0.8987185138,0.1968586127,3132,2912,9.595684382,1.412094093,2.319136876,0.1175811815
239,geo_1,2021-10-25,22.33062342,3050,5.516589708,4.391643547,3,10,2,0.5356623086,2.021790586,0.4474593266,3113,3050,8.642970323,5.480004732,2.128594065,1.496000946
240,geo_1,2021-11-01,15.91625716,3050,3.612880221,1.927854812,3,2,6,0.6131291531,0.4897072604,1.183925494,3077,3103,6.857029743,8.147194144,1.771405949,2.029438829
241,geo_1,2021-11-08,15.8965748,3050,-0.06259365396,2.535074044,3,3,1,0.6145102396,0.601836049,0.1128190582,2909,2958,1.54381623,0.8784118951,0.09123675404,0.575682379
242,geo_1,2021-11-15,31.71063576,3050,6.617690039,5.426422804,0,11,9,0.06721095849,2.243319384,1.812674042,3086,2734,7.312980057,10.27809546,1.862596011,1.655619093
243,geo_1,2021-11-22,13.37489077,3050,5.227972134,4.478426506,8,2,1,1.587259379,0.4946416827,0.184208458,3151,3055,10.56664041,5.765660321,2.513328083,1.553132064
244,geo_1,2021-11-29,37.97690551,3050,9.599477194,4.727102074,2,0,17,0.4924823983,0.05188010255,3.497200392,2995,3022,2.771480197,4.102538279,0.9542960393,1.220507656
245,geo_1,2021-12-06,35.30558191,3050,3.676376792,3.760198497,6,8,1,1.245321648,1.564008535,0.284552298,2897,2965,2.149676417,1.250283177,0.02993528331,0.6500566354
246,geo_1,2021-12-13,12.03706473,3050,-0.4493032515,2.833942089,4,0,1,0.8956565085,0.01199805751,0.1776289625,3110,3130,8.501421691,9.490109862,2.100284338,2.298021972
247,geo_1,2021-12-20,26.93451856,3050,-1.579361406,9.127300897,1,14,4,0.1401963009,2.754986154,0.8670115777,3270,2993,16.48112026,2.630376669,3.696224053,0.9260753337
248,geo_1,2021-12-27,30.80441133,3050,3.449375446,3.440479277,1,8,5,0.2342978055,1.555786964,1.010349315,2934,2949,0.292764834,0.4288301703,0.3414470332,0.4857660341
249,geo_1,2022-01-03,31.07809408,3050,4.757422078,5.272385358,9,4,7,1.720033759,0.8242566559,1.303603904,2898,2992,2.090209376,2.61072622,0.01804187529,0.9221452441
250,geo_1,2022-01-10,24.2999651,3050,5.10004498,4.759235593,9,3,7,1.772694837,0.6615982911,1.448195284,3038,2997,4.91366215,2.828788597,1.38273243,0.9657577195
251,geo_1,2022-01-17,42.94700969,3050,7.682892271,6.360238952,13,5,9,2.696181573,0.9851422966,1.821405937,3110,2977,8.481734228,1.828920993,2.096346846,0.7657841987
252,geo_1,2022-01-24,29.42774607,3050,1.814537932,4.907826507,8,1,5,1.67057045,0.2924943025,1.039766735,2965,2942,1.262746738,0.0936576157,0.6525493475,0.4187315231
253,geo_1,2022-01-31,22.64037418,3050,3.365827586,3.531396596,3,3,6,0.5669947109,0.5486969629,1.265687975,2837,2843,5.163172631,4.838838622,0.6326345262,0.5677677243
254,geo_1,2022-02-07,29.27554251,3050,8.983746227,3.381061649,9,5,9,1.723100494,1.024612125,1.71998373,2882,3130,2.895789653,9.507140358,0.1791579306,2.301428072
255,geo_1,2022-02-14,16.00942354,3050,0.3620081769,6.054558244,1,4,5,0.102906213,0.8983027254,1.019279385,3090,3137,7.476301364,9.874820332,1.895260273,2.374964066
256,geo_1,2022-02-21,27.65097964,3050,3.710209562,3.931281728,14,4,3,2.849591247,0.7858333438,0.500983362,2867,2803,3.661058273,6.843123449,0.3322116546,0.9686246898
257,geo_1,2022-02-28,15.37833601,3050,3.437656418,3.080216158,5,0,6,1.021351224,0.08088655513,1.192753849,2934,3018,0.3002816007,3.879094766,0.3399436799,1.175818953
258,geo_1,2022-03-07,32.0464884,3050,3.243888284,3.16177238,3,4,5,0.6349447835,0.791327548,0.9414134489,3050,3105,5.493451375,8.23986078,1.498690275,2.047972156
259,geo_1,2022-03-14,30.19616432,3050,3.014953493,2.692885769,3,3,5,0.6824569061,0.6324233021,0.9328658454,3028,3174,4.421398354,11.7133439,1.284279671,2.742668781
260,geo_1,2022-03-21,46.63381751,3050,8.566121466,7.143712498,12,8,8,2.489355962,1.521303748,1.611927193,2978,2909,1.886971595,1.56539609,0.7773943191,0.08692078196
261,geo_1,2022-03-28,14.22486459,3050,3.759039675,6.679441609,2,7,6,0.3414967256,1.476898369,1.148449581,2832,2911,5.406091077,1.44485679,0.6812182155,0.1110286419
262,geo_1,2022-04-04,27.1209982,3050,4.571948316,7.666383405,8,7,2,1.529045238,1.422628622,0.3597807255,3024,2911,4.210589805,1.443601287,1.242117961,0.1112797426
263,geo_1,2022-04-11,14.54677652,3050,2.72889243,5.59628199,5,1,5,0.9585991884,0.2421291396,0.9499159057,3094,3141,7.683712318,10.06163853,1.936742464,2.412327706
264,geo_1,2022-04-18,26.94674275,3050,3.62785449,3.743123588,1,12,1,0.1025990731,2.312470367,0.1410276116,2763,3086,8.847934526,7.320261502,1.369586905,1.8640523
265,geo_1,2022-04-25,13.11102369,3050,-1.868061822,3.448323512,1,5,0,0.1010578435,1.074586407,0.0770990694,2776,3040,8.198020293,5.007495275,1.239604059,1.401499055
266,geo_1,2022-05-02,25.32665655,3050,1.205520472,4.982870098,3,1,12,0.5753366976,0.1700354025,2.411172064,3122,3006,9.124352821,3.324280532,2.224870564,1.064856106
267,geo_1,2022-05-09,16.8493082,3050,3.943989232,2.11451622,9,5,3,1.785803827,0.9425304815,0.6087829478,2872,2941,3.398445866,0.07284397861,0.2796891732,0.4145687957
268,geo_1,2022-05-16,39.27927813,3050,3.66471666,5.536794486,10,7,7,1.940917615,1.40520408,1.498052405,2974,2982,1.691772771,2.088776081,0.7383545543,0.8177552162
269,geo_1,2022-05-23,23.61203636,3050,6.850796489,2.584444397,5,3,4,0.9738077627,0.6882300278,0.8875340174,2980,2989,1.985515796,2.450586103,0.7971031592,0.8901172207
270,geo_1,2022-05-30,31.13215789,3050,7.533790322,5.19648485,2,8,10,0.4675100808,1.645055273,2.011842433,3021,2879,4.067400245,3.042868269,1.213480049,0.2085736537
271,geo_1,2022-06-06,31.59049378,3050,6.810686088,4.721874836,2,7,14,0.3420489552,1.468385234,2.735878998,2976,3152,1.789900851,10.59130585,0.7579801701,2.51826117
272,geo_1,2022-06-13,33.68304159,3050,2.671689081,8.022431664,2,13,1,0.3322872794,2.68192174,0.1474141528,2962,2956,1.076772884,0.7808195342,0.6153545769,0.5561639068
273,geo_1,2022-06-20,30.79403593,3050,3.609805437,3.793363806,5,5,5,1.022959756,0.9888543882,1.0114989,3108,2744,8.390986519,9.795923332,2.078197304,1.559184666
274,geo_1,2022-06-27,8.552545681,3050,0.7532465553,2.882227126,1,2,2,0.1623219581,0.4088168962,0.3322797136,3118,2937,8.906893006,0.15951879,2.181378601,0.368096242
275,geo_1,2022-07-04,58.85645124,3050,8.478714467,8.070833895,7,7,16,1.326962595,1.330035115,3.225944332,3016,3010,3.819642862,3.48160678,1.163928572,1.096321356
276,geo_1,2022-07-11,42.06726808,3050,7.203611985,7.06688108,12,2,7,2.370989006,0.4901567579,1.324869616,3094,2973,7.712340596,1.662026269,1.942468119,0.7324052538
277,geo_1,2022-07-18,27.5294363,3050,5.733825233,8.247779877,10,5,5,1.997117981,1.030601824,0.9303584216,2932,3130,0.3901289078,9.489228953,0.3219742184,2.297845791
278,geo_1,2022-07-25,17.1839227,3050,3.998150109,4.008532769,5,9,1,1.051574943,1.867276629,0.1516794772,2764,3002,8.820869086,3.101670909,1.364173817,1.020334182
279,geo_1,2022-08-01,15.84756089,3050,1.92005727,5.143475602,3,7,7,0.6743305312,1.470433145,1.311447072,2865,2924,3.739627113,0.8078669413,0.3479254226,0.2384266117
280,geo_1,2022-08-08,18.17484543,3050,8.066677512,3.851257581,6,3,10,1.23958276,0.6301988337,1.972535789,3201,2996,13.05628341,2.777022868,3.011256681,0.9554045735
281,geo_1,2022-08-15,31.53293536,3050,3.776353882,10.21038627,16,7,4,3.133868247,1.406415494,0.8068232985,3020,2822,3.975348486,5.907814279,1.195069697,0.7815628557
282,geo_1,2022-08-22,14.29289685,3050,3.005421289,3.325568715,9,2,1,1.755740289,0.4608673632,0.2503096553,2927,3020,0.645223294,3.982787004,0.2709553412,1.196557401
283,geo_1,2022-08-29,36.99662716,3050,3.573795681,4.013137582,5,8,1,1.032808748,1.582796633,0.1539503637,3035,3062,4.773788466,6.084432772,1.354757693,1.616886554
284,geo_1,2022-09-05,9.794573293,3050,3.277938794,-0.585192964,3,2,0,0.6520381441,0.3533888581,0.03264310189,3001,3053,3.043139495,5.635021042,1.008627899,1.527004208
285,geo_1,2022-09-12,14.2056547,3050,-0.2395605812,2.6216686,3,3,3,0.5632516625,0.6429652935,0.5939282037,3045,2817,5.268909563,6.148702055,1.453781913,0.829740411
286,geo_1,2022-09-19,12.39918848,3050,3.266257114,3.489081758,2,5,11,0.4647298355,1.025405208,2.15418403,3004,3077,3.18502861,6.839512039,1.037005722,1.767902408
287,geo_1,2022-09-26,31.89814126,3050,10.26085747,6.699007527,6,5,5,1.172504416,1.021062021,1.099454457,3059,2964,5.949399104,1.18070595,1.589879821,0.63614119
288,geo_1,2022-10-03,9.55851164,3050,2.639616586,5.996680211,6,0,4,1.227392775,0.01673864861,0.8852246752,2919,2888,1.028132538,2.591559622,0.1943734925,0.1183119243
289,geo_1,2022-10-10,8.474139758,3050,1.364101356,3.757927017,7,2,9,1.308751242,0.3707599825,1.865652923,2987,3113,2.344729942,8.665399398,0.8689459885,2.13307988
290,geo_1,2022-10-17,27.24136809,3050,5.121990429,5.488590227,10,2,4,2.081376034,0.3686240116,0.7586622085,2805,2934,6.759020507,0.2994586486,0.9518041015,0.3401082703
291,geo_1,2022-10-24,8.524552775,3050,3.179106781,-1.460072834,1,8,0,0.1218096572,1.699380484,0.06122228745,2886,3078,2.699012277,6.924787606,0.1398024554,1.784957521
292,geo_1,2022-10-31,20.05968387,3050,-1.499878124,4.719927995,4,1,5,0.7775229898,0.1410800922,1.050954277,2945,2953,0.2284518671,0.6468117092,0.4456903734,0.5293623418
293,geo_1,2022-11-07,18.26711181,3050,3.932077895,6.654444197,4,12,0,0.7942292715,2.326461642,0.03539357579,2978,3045,1.91525215,5.226966254,0.7830504301,1.445393251
294,geo_1,2022-11-14,20.7925193,3050,4.393817945,3.706959363,5,4,1,1.059894683,0.7874769552,0.2378854881,2961,2695,1.038055009,12.23071527,0.6076110019,2.046143055
295,geo_1,2022-11-21,18.41599668,3050,-0.03708274094,3.355944629,1,10,2,0.1122198634,1.936398544,0.4743594069,3054,3044,5.716559457,5.195214788,1.543311891,1.439042958
296,geo_1,2022-11-28,16.55064617,3050,2.905979578,4.765779879,6,1,2,1.271170185,0.1985031146,0.3528185682,2978,2892,1.902294858,2.420183103,0.7804589717,0.08403662067
297,geo_1,2022-12-05,25.450366,3050,7.87592081,8.268163241,7,10,4,1.47224715,1.930408496,0.8246835977,3035,3038,4.758900553,4.896177668,1.351780111,1.379235534
298,geo_1,2022-12-12,41.5069708,3050,3.321231726,7.060220772,2,15,1,0.4219198716,2.99795608,0.1434506918,2953,2978,0.6498355865,1.916342647,0.5299671173,0.7832685294
299,geo_1,2022-12-19,31.23548729,3050,3.128301968,5.129852538,3,18,3,0.5415873997,3.594424588,0.5959677061,2907,2982,1.650782513,2.10705454,0.06984349748,0.8214109079
300,geo_1,2022-12-26,15.11811674,3050,3.232061548,2.829387539,2,2,7,0.4617326883,0.3165602332,1.367544896,2845,3042,4.752146725,5.086594105,0.5504293451,1.417318821
