,geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,Competitor_Sales,GQV,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population
1969,Geo2,2022-12-05,3066876.0,82493.0,191346.0,3960603.0,0.0,-0.47911367,0.54886484,22488.553,795.3341,1421.8777,30864.348,0.0,0.0,0.0,13639741.0,0.0199998,892369.5
1970,Geo2,2022-12-12,1534589.0,0.0,0.0,3680645.0,2701088.0,-0.09169912,-1.1079335,11252.716,0.0,0.0,28682.68,21046.639,1231724.0,3.3612795,23978202.0,0.019951822,892369.5
1971,Geo2,2022-12-19,775256.0,0.0,0.0,2828270.0,1193373.0,-0.8193575,-1.6758759,5684.7373,0.0,0.0,22040.256,9298.657,0.0,0.0,13752083.0,0.02015192,892369.5
1972,Geo2,2022-12-26,2194990.0,1600952.0,0.0,2014430.0,0.0,-1.5546517,1.2586929,16095.254,15435.149,0.0,15698.132,0.0,1696046.0,0.0,14163151.0,0.020062894,892369.5
1973,Geo2,2023-01-02,893849.0,0.0,0.0,1022945.0,137808.0,1.346365,-3.1655092,6554.347,0.0,0.0,7971.647,1073.7877,0.0,0.0,21408678.0,0.020047497,892369.5
1974,Geo2,2023-01-09,0.0,998797.0,0.0,3891539.0,2467817.0,-0.35401455,0.44484144,0.0,9629.633,0.0,30326.143,19229.012,1895470.0,1.4170765,13928768.0,0.019982595,892369.5
1975,Geo2,2023-01-16,638727.0,0.0,0.0,2252788.0,2413664.0,0.1386812,1.1640164,4683.6084,0.0,0.0,17555.617,18807.057,1605656.0,0.0,20144690.0,0.019804837,892369.5
1976,Geo2,2023-01-23,398850.0,0.0,467324.0,1733797.0,1768551.0,0.14886305,-0.69071186,2924.6565,0.0,3472.6492,13511.203,13780.393,0.0,0.7231615,12397803.0,0.020125613,892369.5
1977,Geo2,2023-01-30,0.0,295705.0,0.0,4111585.0,1704665.0,0.4430766,-0.37476397,0.0,2850.9602,0.0,32040.926,13282.599,0.0,0.0,25467114.0,0.020160822,892369.5
1978,Geo2,2023-02-06,0.0,941781.0,0.0,2098747.0,0.0,-1.3814701,0.02476421,0.0,9079.929,0.0,16355.201,0.0,862106.0,0.0,20075096.0,0.019798866,892369.5
1979,Geo2,2023-02-13,4784388.0,763428.0,0.0,1208937.0,654350.0,-0.86011326,1.0574901,35082.594,7360.386,0.0,9421.053,5098.6377,190235.0,0.0,12257198.0,0.02008642,892369.5
1980,Geo2,2023-02-20,1233299.0,390804.0,2497445.0,5484278.0,2660169.0,1.9209741,1.1933582,9043.44,3767.8318,18558.326,42738.105,20727.803,693361.0,0.0,15268395.0,0.019991612,892369.5
1981,Geo2,2023-02-27,1261164.0,0.0,0.0,1335546.0,0.0,-1.1232367,-1.2227628,9247.766,0.0,0.0,10407.697,0.0,0.0,0.0,15422154.0,0.019842293,892369.5
1982,Geo2,2023-03-06,0.0,0.0,0.0,3067184.0,1129824.0,0.84752345,-2.0435522,0.0,0.0,0.0,23902.076,8803.489,0.0,0.0,15530989.0,0.019989004,892369.5
1983,Geo2,2023-03-13,264269.0,1092339.0,1508145.0,1716844.0,1765362.0,1.9086747,-0.9226767,1937.8114,10531.493,11206.912,13379.091,13755.545,307322.0,0.0,13497090.0,0.02000273,892369.5
1984,Geo2,2023-03-20,646878.0,0.0,0.0,1050078.0,0.0,-1.1268322,-0.27801377,4743.3774,0.0,0.0,8183.0903,0.0,658955.0,0.046543956,18167610.0,0.02003972,892369.5
1985,Geo2,2023-03-27,990352.0,389151.0,0.0,842106.0,0.0,-2.4019,-0.24335128,7261.977,3751.895,0.0,6562.3975,0.0,0.0,0.5397773,10337296.0,0.020053884,892369.5
1986,Geo2,2023-04-03,2128488.0,863761.0,0.0,3027511.0,688158.0,-2.1181676,0.0030810535,15607.613,8327.72,0.0,23592.91,5362.0664,0.0,0.0,17377380.0,0.020174408,892369.5
1987,Geo2,2023-04-10,1319979.0,146586.0,0.0,1321524.0,1543803.0,-1.9781158,0.24734712,9679.041,1413.2697,0.0,10298.426,12029.177,1653230.0,2.292167,16932122.0,0.020111384,892369.5
1988,Geo2,2023-04-17,1062908.0,600470.0,0.0,3738800.0,1167087.0,-0.16300899,-1.3818364,7794.01,5789.2705,0.0,29135.871,9093.839,0.0,0.45998472,17969508.0,0.019993102,892369.5
1989,Geo2,2023-04-24,0.0,2347233.0,0.0,1904952.0,0.0,-1.686336,-0.095896065,0.0,22630.217,0.0,14844.987,0.0,0.0,0.0,7202460.5,0.019888189,892369.5
1990,Geo2,2023-05-01,1444865.0,0.0,0.0,4187239.0,1154430.0,-0.54716146,0.27410483,10594.795,0.0,0.0,32630.486,8995.217,448021.0,0.0,9681822.0,0.020020459,892369.5
1991,Geo2,2023-05-08,0.0,1401837.0,0.0,3344707.0,2657230.0,-0.12499699,-0.9135729,0.0,13515.435,0.0,26064.768,20704.902,0.0,0.0,19122524.0,0.0201063,892369.5
1992,Geo2,2023-05-15,1726233.0,1078969.0,0.0,489622.0,18231.0,-2.328156,-0.7042434,12657.989,10402.59,0.0,3815.5461,142.05434,128024.0,0.1215045,14335499.0,0.020123566,892369.5
1993,Geo2,2023-05-22,2778295.0,2453939.0,0.0,2526462.0,2568860.0,0.10901171,-0.5119314,20372.469,23658.994,0.0,19688.316,20016.33,0.0,0.3600477,17452000.0,0.020116754,892369.5
1994,Geo2,2023-05-29,2401228.0,619495.0,0.0,312875.0,930492.0,-1.342164,-1.6275377,17607.54,5972.6943,0.0,2438.185,7250.3115,0.0,1.6335423,5862493.5,0.0199281,892369.5
1995,Geo2,2023-06-05,2363496.0,0.0,2992067.0,5158795.0,4043874.0,0.6057581,0.7373898,17330.861,0.0,22233.824,40201.668,31509.508,3002530.0,1.9425815,21325102.0,0.019989064,892369.5
1996,Geo2,2023-06-12,2515247.0,0.0,0.0,1264585.0,0.0,-1.2700664,0.2568655,18443.61,0.0,0.0,9854.709,0.0,0.0,0.0,11045569.0,0.01989599,892369.5
1997,Geo2,2023-06-19,1010897.0,117285.0,0.0,2394378.0,0.0,-1.3726339,-0.16830784,7412.628,1130.7719,0.0,18659.006,0.0,0.0,0.0,13444581.0,0.020094808,892369.5
1998,Geo2,2023-06-26,1488086.0,2070890.0,714922.0,4724780.0,2094502.0,0.9192299,0.017463923,10911.723,19965.93,5312.5317,36819.457,16320.174,901808.0,0.0,22332284.0,0.019994289,892369.5
1999,Geo2,2023-07-03,0.0,0.0,0.0,0.0,1054976.0,-1.0510178,-0.29853436,0.0,0.0,0.0,0.0,8220.279,0.0,0.0,13235289.0,0.020000715,892369.5
2000,Geo2,2023-07-10,1561065.0,1410159.0,0.0,1799041.0,0.0,-1.0738498,-0.2548928,11446.857,13595.669,0.0,14019.64,0.0,0.0,0.0,11783880.0,0.020060072,892369.5
2001,Geo2,2023-07-17,1678881.0,1513565.0,1770571.0,3034142.0,2365938.0,0.8054382,0.52664214,12310.77,14592.631,13156.979,23644.584,18435.18,0.0,0.012813747,14866857.0,0.020057047,892369.5
2002,Geo2,2023-07-24,0.0,163637.0,1826790.0,3625035.0,2237918.0,1.3070856,0.94904673,0.0,1577.6622,13574.738,28249.32,17437.66,1823023.0,0.0,9944345.0,0.019905519,892369.5
2003,Geo2,2023-07-31,704007.0,1469660.0,252002.0,2956753.0,1428958.0,2.4523215,0.85967004,5162.2886,14169.332,1872.6079,23041.504,11134.314,2260260.0,0.0,19708602.0,0.020129599,892369.5
2004,Geo2,2023-08-07,903766.0,0.0,0.0,3705952.0,1793727.0,-0.19178629,-0.6066259,6627.066,0.0,0.0,28879.893,13976.562,1344944.0,1.3460072,16125857.0,0.019979326,892369.5
2005,Geo2,2023-08-14,0.0,486019.0,0.0,3961854.0,3685698.0,2.0136182,-2.6572747,0.0,4685.8213,0.0,30874.096,28718.635,0.0,2.3663366,17051238.0,0.020054214,892369.5
2006,Geo2,2023-08-21,1162635.0,1081523.0,0.0,2606815.0,3645542.0,0.5232538,-0.19692594,8525.281,10427.214,0.0,20314.494,28405.742,983316.0,0.0,13426482.0,0.020154111,892369.5
2007,Geo2,2023-08-28,2169712.0,0.0,962604.0,5448226.0,2585150.0,0.32326657,-0.7928889,15909.897,0.0,7153.0376,42457.156,20143.26,449990.0,1.596294,22055688.0,0.019887209,892369.5
2008,Geo2,2023-09-04,1526260.0,1588626.0,0.0,5362529.0,1048003.0,0.78250766,1.6563921,11191.642,15316.311,0.0,41789.332,8165.9463,1430252.0,0.0,19217388.0,0.019900894,892369.5
2009,Geo2,2023-09-11,4029646.0,736632.0,2229218.0,4114803.0,2784217.0,2.045932,-0.31030822,29548.277,7102.0396,16565.15,32066.004,21694.371,0.0,1.1888195,17174280.0,0.019846812,892369.5
2010,Geo2,2023-09-18,0.0,0.0,0.0,0.0,0.0,-1.9302962,-2.6865294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24466232.0,0.019885466,892369.5
2011,Geo2,2023-09-25,2467420.0,0.0,1033552.0,4343182.0,1463790.0,0.7166749,0.22018267,18092.908,0.0,7680.247,33845.723,11405.722,0.0,0.064548485,11068028.0,0.019940391,892369.5
2012,Geo2,2023-10-02,1634529.0,0.0,0.0,3348525.0,809774.0,-0.72213626,-0.15973169,11985.549,0.0,0.0,26094.521,6309.6875,948795.0,0.0,12846842.0,0.01992005,892369.5
2013,Geo2,2023-10-09,3912975.0,188492.0,464743.0,3675751.0,1562434.0,-1.6753492,1.7962587,28692.762,1817.295,3453.47,28644.543,12174.348,4021679.0,0.7034557,15259131.0,0.02007824,892369.5
2014,Geo2,2023-10-16,922529.0,0.0,67374.0,3188672.0,3631743.0,0.8765232,0.32940105,6764.6494,0.0,500.6511,24848.812,28298.22,3472609.0,0.0,10235908.0,0.019866833,892369.5
2015,Geo2,2023-10-23,2204346.0,2448023.0,1442907.0,3510948.0,2545247.0,0.749048,1.8870838,16163.859,23601.955,10722.133,27360.258,19832.34,2366099.0,1.0819743,19640264.0,0.01991602,892369.5
2016,Geo2,2023-10-30,2227702.0,2131180.0,1327475.0,4622573.0,2478875.0,0.532467,1.1209077,16335.122,20547.2,9864.366,36022.973,19315.174,3226188.0,1.6629826,25184652.0,0.019994013,892369.5
2017,Geo2,2023-11-06,1595761.0,2458883.0,0.0,3461858.0,2053707.0,0.31184316,1.2675395,11701.274,23706.66,0.0,26977.707,16002.303,2719681.0,1.125913,21649428.0,0.019920379,892369.5
2018,Geo2,2023-11-13,1102041.0,2094001.0,0.0,1807509.0,1419370.0,-1.0866277,1.6245424,8080.9614,20188.748,0.0,14085.629,11059.606,56488.0,0.51207054,13174579.0,0.019947758,892369.5
2019,Geo2,2023-11-20,1135619.0,600505.0,95540.0,2831637.0,1133644.0,-0.23121575,0.015347838,8327.18,5789.6074,709.9505,22066.496,8833.254,1789718.0,0.99986583,18933070.0,0.01990311,892369.5
2020,Geo2,2023-11-27,3400002.0,2339798.0,3522302.0,5457540.0,3148552.0,1.4494424,3.3192983,24931.273,22558.533,26173.96,42529.74,24533.238,2271281.0,0.0,19973420.0,0.020007325,892369.5
2021,Geo2,2023-12-04,1236264.0,3077198.0,1234338.0,3735027.0,1498698.0,0.42999804,0.5885323,9065.182,29667.979,9172.272,29106.47,11677.722,279908.0,0.5886443,15819296.0,0.020264102,892369.5
2022,Geo2,2023-12-11,1855648.0,1890714.0,606212.0,4229136.0,0.0,-1.8873186,1.0775639,13606.953,18228.812,4504.7153,32956.98,0.0,918465.0,1.7919471,10440356.0,0.01996705,892369.5
2023,Geo2,2023-12-18,648859.0,1414646.0,0.0,3175004.0,1622169.0,-0.42078435,0.2912054,4757.9033,13638.93,0.0,24742.3,12639.797,1493478.0,0.77591056,4341767.0,0.01995925,892369.5
2024,Geo2,2023-12-25,2364264.0,1424759.0,2610488.0,4742100.0,3188864.0,0.55119634,2.4663544,17336.494,13736.431,19398.34,36954.43,24847.346,3029794.0,0.0,22373082.0,0.02000269,892369.5
2025,Geo2,2024-01-01,1688650.0,0.0,1392732.0,4546350.0,3606588.0,1.7602341,-0.9696387,12382.403,0.0,10349.286,35428.98,28102.215,2874201.0,1.8026501,15544970.0,0.02021455,892369.5
2026,Geo2,2024-01-08,1148268.0,1168186.0,0.0,527707.0,1934149.0,-1.0150855,0.5904602,8419.931,11262.752,0.0,4112.3364,15070.718,2331459.0,0.0,6904572.5,0.019963952,892369.5
2027,Geo2,2024-01-15,2058595.0,0.0,2133261.0,5859115.0,1910964.0,0.4410693,2.486236,15095.107,0.0,15852.101,45659.15,14890.063,899749.0,0.5391237,17062246.0,0.020099862,892369.5
2028,Geo20,2021-01-25,1548329.0,0.0,423620.0,1808586.0,1776204.0,-0.40240583,1.4733785,11353.468,0.0,3147.8882,14094.022,13840.025,1097520.0,0.0,10872075.0,0.020061502,561594.6
2029,Geo20,2021-02-01,660909.0,865535.0,1657124.0,2887063.0,1331677.0,1.1241915,1.2724485,4846.2627,8344.823,12313.963,22498.422,10376.309,980185.0,1.2389792,13175762.0,0.020008529,561594.6
2030,Geo20,2021-02-08,398258.0,488148.0,0.0,1205482.0,304761.0,-2.0405478,-0.30629158,2920.3157,4706.348,0.0,9394.129,2374.6707,0.0,1.1741452,10280399.0,0.020048486,561594.6
2031,Geo20,2021-02-15,1955907.0,0.0,0.0,2315737.0,1468046.0,1.249001,-0.34415543,14342.125,0.0,0.0,18046.17,11438.885,699386.0,0.97850597,17676746.0,0.019935435,561594.6
2032,Geo20,2021-02-22,1680433.0,0.0,0.0,1872346.0,1763016.0,-0.42696074,-0.57255054,12322.15,0.0,0.0,14590.894,13737.265,86184.0,0.0,4659751.5,0.019982064,561594.6
2033,Geo20,2021-03-01,2064891.0,309874.0,0.0,2448753.0,941883.0,-0.7416167,0.2973001,15141.274,2987.567,0.0,19082.742,7339.069,896360.0,0.0,10817616.0,0.019812908,561594.6
2034,Geo20,2021-03-08,1615809.0,0.0,0.0,1736996.0,606354.0,-2.5591044,0.43810695,11848.28,0.0,0.0,13536.133,4724.657,670526.0,0.0,13987230.0,0.01978218,561594.6
2035,Geo20,2021-03-15,903162.0,124532.0,0.0,758823.0,648717.0,-0.6692513,-0.5178104,6622.637,1200.6418,0.0,5913.3867,5054.7456,195919.0,0.0,5597802.5,0.020063749,561594.6
2036,Geo20,2021-03-22,747337.0,1157268.0,0.0,1967367.0,0.0,-0.17668575,-0.0026937723,5480.0156,11157.489,0.0,15331.377,0.0,1233397.0,0.317722,5974156.0,0.019903596,561594.6
2037,Geo20,2021-03-29,1421257.0,449848.0,0.0,1175939.0,506987.0,-0.8827609,0.9487474,10421.684,4337.0884,0.0,9163.905,3950.398,1181495.0,0.29743415,6967324.0,0.020034663,561594.6
2038,Geo20,2021-04-05,1410008.0,1883607.0,2640298.0,4287622.0,3364064.0,0.44914222,2.0281153,10339.198,18160.293,19619.854,33412.754,26212.49,732402.0,3.0040627,12637848.0,0.020136159,561594.6
2039,Geo20,2021-04-12,422625.0,0.0,0.0,2220606.0,1479560.0,-1.3825643,0.84309834,3098.992,0.0,0.0,17304.828,11528.601,505046.0,0.2065378,12337016.0,0.020081107,561594.6
2040,Geo20,2021-04-19,1009170.0,0.0,682928.0,2894450.0,1645029.0,-0.0069104433,0.24399829,7399.964,0.0,5074.7866,22555.988,12817.921,0.0,0.46444508,10271441.0,0.0200899,561594.6
2041,Geo20,2021-04-26,466124.0,37945.0,0.0,1202772.0,0.0,0.04710847,-2.238172,3417.9583,365.83652,0.0,9373.01,0.0,0.0,0.22142936,7343279.0,0.019977558,561594.6
2042,Geo20,2021-05-03,1143900.0,1252.0,0.0,1023950.0,794706.0,-0.4815632,-0.03641373,8387.902,12.070823,0.0,7979.479,6192.279,333774.0,0.0,11528258.0,0.020031571,561594.6
2043,Geo20,2021-05-10,0.0,1349611.0,0.0,2267468.0,1146163.0,-0.48104522,0.0885371,0.0,13011.912,0.0,17670.016,8930.801,1096244.0,0.16528352,11242111.0,0.01988638,561594.6
2044,Geo20,2021-05-17,380702.0,6654.0,461099.0,2184982.0,0.0,-1.4341812,-0.42600173,2791.5823,64.152756,3426.3918,17027.217,0.0,858345.0,2.5647042,7818183.5,0.020051181,561594.6
2045,Geo20,2021-05-24,595274.0,1043395.0,0.0,724738.0,275555.0,-1.1835196,-1.128287,4364.9795,10059.613,0.0,5647.7676,2147.1003,0.0,0.95644486,11140818.0,0.020111725,561594.6
2046,Geo20,2021-05-31,1156768.0,0.0,0.0,753603.0,1520821.0,-1.0242807,-1.132661,8482.259,0.0,0.0,5872.708,11850.103,0.0,0.6790358,13393449.0,0.020030495,561594.6
2047,Geo20,2021-06-07,1092745.0,489448.0,291216.0,3641504.0,1441896.0,1.2172034,1.7474991,8012.7964,4718.8813,2164.004,28377.66,11235.126,1261153.0,0.0,5933897.5,0.020041797,561594.6
2048,Geo20,2021-06-14,394912.0,84354.0,51291.0,1906632.0,2601774.0,1.6228821,-0.02152285,2895.7803,813.2764,381.13953,14858.079,20272.795,482387.0,0.0,8493763.0,0.020161217,561594.6
2049,Geo20,2021-06-21,652710.0,784481.0,463268.0,2440886.0,1084484.0,1.4777426,-0.8146622,4786.1416,7563.363,3442.5095,19021.436,8450.203,0.0,0.15767297,10424664.0,0.019924497,561594.6
2050,Geo20,2021-06-28,720129.0,955974.0,2036322.0,4375546.0,2863139.0,3.0748591,1.3375515,5280.5063,9216.767,15131.755,34097.934,22309.326,2287652.0,0.3121171,7133178.0,0.019842414,561594.6
2051,Geo20,2021-07-05,1346939.0,603.0,0.0,1341298.0,1251315.0,-0.16662449,-0.80049133,9876.731,5.8136625,0.0,10452.521,9750.136,985068.0,1.8357868,16807990.0,0.020121843,561594.6
2052,Geo20,2021-07-12,548686.0,615041.0,0.0,752022.0,572700.0,-0.5620814,-1.1401666,4023.3625,5929.7524,0.0,5860.3877,4462.428,0.0,0.27994585,11592222.0,0.02001781,561594.6
2053,Geo20,2021-07-19,304021.0,678594.0,0.0,928099.0,691217.0,-0.9748391,0.7193445,2229.3018,6542.482,0.0,7232.5273,5385.902,0.0,0.0,12174913.0,0.019895194,561594.6
2054,Geo20,2021-07-26,388693.0,74634.0,1358706.0,2232008.0,1376929.0,1.1098967,-0.04466796,2850.1782,719.56366,10096.442,17393.682,10728.909,615347.0,0.0,12578175.0,0.020074137,561594.6
2055,Geo20,2021-08-02,536089.0,244033.0,1426768.0,2478738.0,636856.0,0.049078107,-0.6497024,3930.9922,2352.7788,10602.205,19316.41,4962.3257,662604.0,1.6579719,10077241.0,0.01999672,561594.6
2056,Geo20,2021-08-09,1325214.0,0.0,2454688.0,4029199.0,1158466.0,0.8096027,2.8245115,9717.427,0.0,18240.6,31398.906,9026.665,566862.0,0.35738042,14174328.0,0.019920189,561594.6
2057,Geo20,2021-08-16,360780.0,98964.0,0.0,1332522.0,0.0,-0.3608223,-0.03638546,2645.4998,954.1348,0.0,10384.131,0.0,425076.0,0.122045696,11963135.0,0.019950075,561594.6
2058,Geo20,2021-08-23,823401.0,232875.0,0.0,1927818.0,0.0,-0.6936908,-1.2080336,6037.7715,2245.2017,0.0,15023.178,0.0,0.0,0.0,10171759.0,0.019889805,561594.6
2059,Geo20,2021-08-30,689234.0,1588167.0,999326.0,4678013.0,1877943.0,2.1968942,1.6603509,5053.962,15311.886,7425.916,36455.008,14632.766,1676072.0,0.70292467,11671718.0,0.019883052,561594.6
2060,Geo20,2021-09-06,1193405.0,0.0,0.0,817903.0,841789.0,-0.51248646,-1.7847719,8750.908,0.0,0.0,6373.7876,6559.1455,0.0,0.0,7926037.5,0.019880988,561594.6
2061,Geo20,2021-09-13,580592.0,387123.0,0.0,2614640.0,1354788.0,0.17943901,0.70716393,4257.3203,3732.3425,0.0,20375.473,10556.388,390185.0,0.0,8664323.0,0.020165874,561594.6
2062,Geo20,2021-09-20,341406.0,0.0,0.0,2127408.0,981208.0,0.21528678,-1.1411203,2503.4358,0.0,0.0,16578.55,7645.486,1539207.0,0.0,9607114.0,0.020023335,561594.6
2063,Geo20,2021-09-27,217009.0,0.0,0.0,324486.0,1156554.0,1.4757624,-1.1842437,1591.2668,0.0,0.0,2528.6677,9011.767,0.0,0.055909067,7344273.0,0.0199953,561594.6
2064,Geo20,2021-10-04,619284.0,0.0,0.0,1712635.0,871444.0,1.1521971,-1.9399629,4541.038,0.0,0.0,13346.291,6790.2144,0.0,0.04167798,8373710.5,0.020029891,561594.6
2065,Geo20,2021-10-11,1959075.0,1219402.0,564830.0,3234975.0,1606118.0,-0.23958915,0.61451054,14365.355,11756.537,4197.209,25209.645,12514.729,1543402.0,2.1003718,14253032.0,0.020050205,561594.6
2066,Geo20,2021-10-18,1571427.0,0.0,0.0,1615121.0,647489.0,-0.8092472,-1.25981,11522.839,0.0,0.0,12586.38,5045.177,166821.0,1.3141172,5634956.0,0.019870233,561594.6
2067,Geo20,2021-10-25,944454.0,842421.0,0.0,1478642.0,1170574.0,-0.3074028,0.11545643,6925.4194,8121.976,0.0,11522.821,9121.009,425156.0,0.5638061,7146176.0,0.019835588,561594.6
2068,Geo20,2021-11-01,1298561.0,0.0,0.0,1836868.0,379126.0,0.64479494,-0.9890428,9521.988,0.0,0.0,14314.419,2954.1162,0.0,0.0,7110510.5,0.019956209,561594.6
2069,Geo20,2021-11-08,750128.0,0.0,0.0,2545962.0,715958.0,0.2065287,0.80105865,5500.481,0.0,0.0,19840.275,5578.6816,799509.0,0.0,9879912.0,0.020155756,561594.6
2070,Geo20,2021-11-15,2895110.0,1302980.0,1209557.0,2614318.0,1326058.0,-0.8253391,3.0121753,21229.04,12562.332,8988.127,20372.965,10332.527,2840856.0,1.4741334,12805503.0,0.019928712,561594.6
2071,Geo20,2021-11-22,2095616.0,1000099.0,1083076.0,3543514.0,1599804.0,-0.3107146,3.1489549,15366.572,9642.186,8048.256,27614.04,12465.531,2596444.0,0.77276963,18570760.0,0.020149954,561594.6
2072,Geo20,2021-11-29,931439.0,928872.0,469031.0,2311950.0,709271.0,0.7852955,-0.88139176,6829.9844,8955.47,3485.334,18016.658,5526.577,1285396.0,0.0,11975250.0,0.0202378,561594.6
2073,Geo20,2021-12-06,1600802.0,0.0,0.0,1361266.0,1703360.0,0.15232414,-0.32017896,11738.238,0.0,0.0,10608.129,13272.431,186494.0,0.7150962,14776057.0,0.020021828,561594.6
2074,Geo20,2021-12-13,2808340.0,789067.0,760389.0,3529966.0,2024579.0,-0.5325964,3.3322234,20592.78,7607.5776,5650.393,27508.463,15775.341,2352283.0,2.524555,17051684.0,0.020166121,561594.6
2075,Geo20,2021-12-20,1060372.0,350892.0,0.0,1819436.0,601750.0,0.91886306,-0.85534555,7775.4146,3383.031,0.0,14178.575,4688.783,882884.0,1.1149137,14029827.0,0.020089904,561594.6
2076,Geo20,2021-12-27,2465353.0,0.0,635610.0,1707784.0,1014675.0,-0.91802394,1.0656623,18077.75,0.0,4723.17,13308.488,7906.258,1675627.0,2.000413,10072457.0,0.02000676,561594.6
2077,Geo20,2022-01-03,343255.0,0.0,0.0,546541.0,2402159.0,0.5583459,-2.0311174,2516.994,0.0,0.0,4259.107,18717.41,0.0,0.0,11550892.0,0.020053254,561594.6
2078,Geo20,2022-01-10,885575.0,451092.0,0.0,1549405.0,1999503.0,0.24110246,0.52240574,6493.6763,4349.0825,0.0,12074.266,15579.951,0.0,0.46639934,10635514.0,0.02017881,561594.6
2079,Geo20,2022-01-17,388694.0,269357.0,0.0,2434026.0,1364384.0,-1.4661183,-0.15675409,2850.1855,2596.9333,0.0,18967.977,10631.16,0.0,0.0,5900141.5,0.01999892,561594.6
2080,Geo20,2022-01-24,1101366.0,1516032.0,806175.0,1641936.0,885081.0,-1.1982923,2.7103305,8076.012,14616.416,5990.6255,12795.345,6896.473,1826270.0,0.43348077,10337411.0,0.020001085,561594.6
2081,Geo20,2022-01-31,191690.0,0.0,0.0,3394630.0,0.0,1.2151318,-0.023319542,1405.6097,0.0,0.0,26453.81,0.0,0.0,0.49597073,9359198.0,0.01987181,561594.6
2082,Geo20,2022-02-07,676186.0,526018.0,0.0,2195874.0,992499.0,0.23902422,0.594451,4958.2847,5071.4614,0.0,17112.096,7733.4644,614720.0,0.052675903,13364107.0,0.020008538,561594.6
2083,Geo20,2022-02-14,867072.0,893534.0,0.0,2302414.0,0.0,-0.08430755,-0.12936789,6357.999,8614.768,0.0,17942.346,0.0,131225.0,0.0,6025126.0,0.019936126,561594.6
2084,Geo20,2022-02-21,104871.0,1516676.0,0.0,2550135.0,2023826.0,1.1198981,0.24407649,768.99,14622.624,0.0,19872.797,15769.473,0.0,0.0,11219493.0,0.020102302,561594.6
2085,Geo20,2022-02-28,1020275.0,1563585.0,0.0,1673109.0,0.0,-1.9368277,1.4004663,7481.394,15074.885,0.0,13038.272,0.0,1558626.0,0.0,6639364.5,0.01983861,561594.6
2086,Geo20,2022-03-07,135970.0,472935.0,45756.0,1094436.0,1566024.0,0.63961303,-0.43449187,997.0304,4559.676,340.00937,8528.765,12202.321,736341.0,0.0,11208456.0,0.019900542,561594.6
2087,Geo20,2022-03-14,806975.0,468395.0,1873614.0,1740104.0,2428902.0,1.2501894,1.3356719,5917.3247,4515.9043,13922.684,13560.353,18925.79,1975667.0,0.0,9317545.0,0.020042643,561594.6
2088,Geo20,2022-03-21,1304491.0,491134.0,337910.0,769768.0,294507.0,-0.42874378,-0.003515035,9565.471,4735.1367,2510.9836,5998.679,2294.7725,131888.0,0.0,11615955.0,0.020039828,561594.6
2089,Geo20,2022-03-28,0.0,0.0,0.0,589017.0,0.0,-1.8798096,-1.3000605,0.0,0.0,0.0,4590.1157,0.0,1047832.0,0.21582443,10366299.0,0.019954614,561594.6
2090,Geo20,2022-04-04,1401424.0,1198667.0,0.0,2078489.0,920762.0,-0.1599716,-0.57694733,10276.254,11556.626,0.0,16197.333,7174.496,0.0,2.0099187,13499618.0,0.020095102,561594.6
2091,Geo20,2022-04-11,584186.0,715861.0,0.0,1241485.0,229089.0,0.06940228,-0.9412338,4283.674,6901.7817,0.0,9674.695,1785.0413,238901.0,0.0,13457026.0,0.019938864,561594.6
2092,Geo20,2022-04-18,1079481.0,0.0,0.0,2973086.0,0.0,-0.12093642,0.55980206,7915.5356,0.0,0.0,23168.783,0.0,864992.0,0.0,7967248.0,0.020081598,561594.6
2093,Geo20,2022-04-25,0.0,0.0,0.0,0.0,0.0,-1.6864758,-1.3857038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6093047.0,0.019984191,561594.6
2094,Geo20,2022-05-02,152700.0,485497.0,320057.0,1677414.0,542226.0,0.5207571,0.026756763,1119.7069,4680.789,2378.3196,13071.82,4224.977,216441.0,0.0,8103638.0,0.020076009,561594.6
2095,Geo20,2022-05-09,666862.0,315555.0,0.0,1561686.0,1633720.0,1.2924868,-1.3299549,4889.9146,3042.3389,0.0,12169.97,12729.802,0.0,0.004622698,9791664.0,0.01994341,561594.6
2096,Geo20,2022-05-16,538774.0,0.0,0.0,1871573.0,0.0,-2.8069057,-0.4561611,3950.6804,0.0,0.0,14584.87,0.0,869474.0,0.36090577,6413274.0,0.019905064,561594.6
2097,Geo20,2022-05-23,0.0,661806.0,196247.0,661367.0,2119014.0,0.9489852,-0.6863837,0.0,6380.625,1458.2966,5153.9277,16511.17,500524.0,1.0680039,8904607.0,0.020054115,561594.6
2098,Geo20,2022-05-30,103273.0,112253.0,115574.0,2488701.0,889464.0,-0.78559774,0.040563107,757.27234,1082.2571,858.8217,19394.05,6930.625,0.0,1.2484866,8418051.0,0.020123515,561594.6
2099,Geo20,2022-06-06,1361418.0,669580.0,0.0,1893410.0,2012823.0,0.64582956,-1.3789377,9982.901,6455.576,0.0,14755.042,15683.739,0.0,0.0,8961783.0,0.02006368,561594.6
