,geo,time,kpi,revenue_per_kpi,population,media_spend_0,media_spend_1,media_spend_2,control_0,control_1,media_0,media_1,media_2
162,geo_0,2024-02-12,40.2151366968282,3.14,3186.0,0.11758118145008145,2.1285940645145685,1.4960009463439623,6.819107288097676,4.906592840441352,13.0,8.0,5.0
163,geo_0,2024-02-19,10.955540594717974,3.14,3186.0,1.7714059486768456,2.029438828782767,0.09123675404094689,1.9119582369669623,1.3316409300501464,6.0,0.0,3.0
164,geo_0,2024-02-26,96.91374462101254,3.14,3186.0,0.5756823790220985,1.862596011328451,1.6556190929749328,9.14140232548422,10.431177659249387,11.0,11.0,18.0
165,geo_0,2024-03-04,6.597930785090616,3.14,3186.0,2.513328082573205,1.5531320642075839,0.9542960393397651,0.040718116165551876,1.750903915897431,5.0,2.0,2.0
166,geo_0,2024-03-11,21.99410097303031,3.14,3186.0,1.2205076557571732,0.029935283308976546,0.6500566354108952,5.931913078534801,3.1461441876898975,0.0,5.0,7.0
167,geo_0,2024-03-18,38.60036606931071,3.14,3186.0,2.1002843382203737,2.298021972326221,3.6962240525635797,5.953746067514737,5.335048954367863,5.0,10.0,4.0
168,geo_0,2024-03-25,23.056040404257814,3.14,3186.0,0.9260753337195848,0.34144703319499625,0.4857660340600112,4.335327109690418,-0.0695090841805257,3.0,2.0,3.0
169,geo_0,2024-04-01,30.05312687979548,3.14,3186.0,0.018041875287364784,0.9221452440591492,1.382732430012268,4.371551240268031,4.400550751483828,3.0,1.0,12.0
170,geo_0,2024-04-08,36.454886101980456,3.14,3186.0,0.9657577194680461,2.0963468456657983,0.7657841986554634,5.854448390139492,5.758758097724532,9.0,12.0,2.0
171,geo_0,2024-04-15,19.890211418945317,3.14,3186.0,0.6525493475014368,0.41873152313967477,0.6326345262344952,-1.2843437884932598,8.236404402787628,5.0,2.0,6.0
172,geo_0,2024-04-22,68.64927658881275,3.14,3186.0,0.567767724308454,0.1791579306376878,2.301428071664761,3.8803316430336876,9.252450302953283,7.0,10.0,6.0
173,geo_0,2024-04-29,6.212537601095071,3.14,3186.0,1.89526027288993,2.37496406639299,0.33221165459450175,3.4345184386641607,2.280778835047177,14.0,4.0,0.0
174,geo_0,2024-05-06,11.027521819905498,3.14,3186.0,0.9686246897860202,0.3399436798659171,1.175818953296028,4.110119011778181,1.2031044570234286,3.0,1.0,6.0
175,geo_0,2024-05-13,44.09896384213772,3.14,3186.0,1.4986902749098274,2.047972155968053,1.2842796708072146,7.757324174525318,5.182546495502181,1.0,10.0,12.0
176,geo_0,2024-05-20,19.482109002344426,3.14,3186.0,2.742668780655631,0.7773943190516795,0.08692078195820363,6.514747016281234,4.560608445532514,7.0,9.0,6.0
177,geo_0,2024-05-27,29.210834058393417,3.14,3186.0,0.6812182154944335,0.11102864190455008,1.242117960985123,6.936216568572182,6.604596444628768,7.0,11.0,5.0
178,geo_0,2024-06-03,3.827692179277208,3.14,3186.0,0.1112797426463692,1.936742463535257,2.412327706037443,-0.5994635825392824,8.953948608310498,1.0,2.0,4.0
179,geo_0,2024-06-10,24.770297143688364,3.14,3186.0,1.369586905226603,1.864052300497648,1.2396040586617367,3.8463059935480084,5.940750761124896,4.0,4.0,4.0
180,geo_0,2024-06-17,11.030960186542297,3.14,3186.0,1.4014990550902875,2.22487056419366,1.0648561063435762,5.030404652071846,2.685874753628447,6.0,1.0,4.0
181,geo_0,2024-06-24,28.289216147096383,3.14,3186.0,0.27968917320423947,0.4145687957222274,0.7383545542890992,4.429926341962076,4.443537071715804,13.0,3.0,3.0
182,geo_0,2024-07-01,8.909613099957868,3.14,3186.0,0.8177552162100571,0.797103159233333,0.8901172206906862,4.04128887242439,6.329500481927909,10.0,8.0,11.0
183,geo_0,2024-07-08,19.89792031767523,3.14,3186.0,1.213480048910169,0.20857365373322123,0.7579801701297805,3.872845044633467,5.9784021030518435,2.0,6.0,5.0
184,geo_0,2024-07-15,19.555791277672817,3.14,3186.0,2.5182611703557054,0.6153545768574822,0.5561639068448022,3.7836466007282192,4.817995003230617,10.0,4.0,2.0
185,geo_0,2024-07-22,5.6319848772967465,3.14,3186.0,2.078197303714238,1.5591846663440965,2.181378601288286,4.434338776184175,5.3380596410863985,11.0,7.0,5.0
186,geo_0,2024-07-29,44.89845815181389,3.14,3186.0,0.3680962419948327,1.1639285724525865,1.0963213559211968,4.697761648649861,4.883063767638514,2.0,1.0,15.0
187,geo_0,2024-08-05,10.371437942318217,3.14,3186.0,1.9424681192203939,0.7324052537646524,0.32197421843554963,5.2005436674296055,6.526369815122999,5.0,6.0,4.0
188,geo_0,2024-08-12,37.27338368312448,3.14,3186.0,2.297845790651099,1.3641738171411801,1.0203341817052431,4.040082000501843,3.830100263052525,1.0,6.0,7.0
189,geo_0,2024-08-19,51.11481627302896,3.14,3186.0,0.3479254226291204,0.23842661174344104,3.011256681463137,5.9496173471093945,7.022714552776188,8.0,5.0,8.0
190,geo_0,2024-08-26,15.433784885972551,3.14,3186.0,0.955404573544143,1.1950696971513812,0.7815628557055914,3.2181617994616527,5.856537068970851,7.0,4.0,5.0
191,geo_0,2024-09-02,25.05838628015425,3.14,3186.0,0.2709553412053043,1.196557400728785,1.3547576931132181,3.0542818205246323,5.851794233932844,9.0,8.0,3.0
192,geo_0,2024-09-09,6.213301067699855,3.14,3186.0,1.6168865543932789,1.0086278989175763,1.5270042084546596,-0.11216018222710478,1.6091097368822935,1.0,1.0,4.0
193,geo_0,2024-09-16,4.838890949952554,3.14,3186.0,1.4537819126356841,0.8297404110045314,1.0370057219101496,5.535489801481411,4.916426732263401,11.0,5.0,2.0
194,geo_0,2024-09-23,25.86120359152936,3.14,3186.0,1.7679024077327037,1.5898798207345195,0.6361411900292101,5.206765184834765,6.541099805375759,1.0,9.0,2.0
195,geo_0,2024-09-30,22.37460535804667,3.14,3186.0,0.19437349246063218,0.11831192432163218,0.8689459884585877,4.496236563412408,6.0294136692958915,3.0,4.0,7.0
196,geo_0,2024-10-07,3.9874416109258553,3.14,3186.0,2.133079879559722,0.9518041014816021,0.34010827027050206,5.328331799284676,5.59317014555713,3.0,10.0,8.0
197,geo_0,2024-10-14,3.8169726129506207,3.14,3186.0,0.13980245542677405,1.7849575212405,0.4456903734286991,1.6146199575943279,5.565054355362083,7.0,4.0,0.0
198,geo_0,2024-10-21,13.896973118188571,3.14,3186.0,0.5293623418452086,0.783050430063351,1.4453932508947973,5.290480188386379,3.605878620551054,7.0,7.0,3.0
199,geo_0,2024-10-28,5.767892500852005,3.14,3186.0,0.6076110018503633,2.0461430547999266,1.5433118913875197,2.5620429450014752,5.020342751903522,4.0,0.0,4.0
200,geo_0,2024-11-04,11.874340203020877,3.14,3186.0,1.4390429576720425,0.7804589716687867,0.08403662067193451,2.5557933308531955,-0.012649066600119774,3.0,7.0,0.0
201,geo_0,2024-11-11,16.37383113964714,3.14,3186.0,1.3517801106813583,1.3792355335355868,0.5299671172991252,3.2158464304935563,-5.578895201979901,6.0,2.0,2.0
202,geo_0,2024-11-18,2.9214369657435504,3.14,3186.0,0.7832685294244613,0.06984349747567875,0.8214109079126708,6.03169140841174,2.0608953956892684,4.0,3.0,6.0
203,geo_1,2021-01-04,,,,,,,,,3.0,4.0,2.0
204,geo_1,2021-01-11,,,,,,,,,8.0,9.0,4.0
205,geo_1,2021-01-18,,,,,,,,,7.0,6.0,7.0
206,geo_1,2021-01-25,28.46410462176243,3.14,3050.0,0.550429345083481,1.4173188210318355,0.05563150917570614,5.101306194294096,7.294767084055606,11.0,3.0,8.0
207,geo_1,2021-02-01,19.838036274580624,3.14,3050.0,1.2381031478323121,0.40596291626789927,0.4099423541304603,0.263132479023676,6.094769080529843,3.0,4.0,3.0
208,geo_1,2021-02-08,23.362281170287215,3.14,3050.0,0.8895105949340721,0.6606998118692633,1.1151478731400921,1.1780798136443635,1.0447668589466925,3.0,1.0,6.0
209,geo_1,2021-02-15,37.991176164197945,3.14,3050.0,0.6208524371200772,0.7423561978092306,0.3032427541123157,8.844954354781603,8.015106188157995,13.0,5.0,5.0
210,geo_1,2021-02-22,32.24127548972162,3.14,3050.0,1.6051200840821667,1.895555985551324,0.868091360220033,9.938235525704119,2.909055090780639,2.0,4.0,7.0
211,geo_1,2021-03-01,16.94088423175431,3.14,3050.0,1.4047618120404974,1.2238435633129108,1.329622982127738,3.4205456315014153,2.900023621987348,3.0,3.0,7.0
212,geo_1,2021-03-08,16.90644546819841,3.14,3050.0,2.285984007080293,0.5069983982142721,1.6764607323616232,3.343874206614307,2.5746870362978522,0.0,6.0,9.0
213,geo_1,2021-03-15,45.77065513198036,3.14,3050.0,0.6179910444221798,0.7757410657483597,0.69775026954493,7.167003233826108,5.532222296020369,12.0,5.0,12.0
214,geo_1,2021-03-22,14.673610825957196,3.14,3050.0,0.6248528833387161,0.22619619178301908,1.1833391992576012,6.719393358494004,-0.2964157933392002,10.0,0.0,1.0
215,geo_1,2021-03-29,29.36694468710982,3.14,3050.0,2.6709430327888573,0.9438669795512429,0.9986149572649042,-0.5293683002626919,2.5397954768735422,3.0,10.0,5.0
216,geo_1,2021-04-05,27.817071281579494,3.14,3050.0,0.3127009628433365,0.8825254535818885,1.4661664260340308,3.8427188695805787,2.254592011396998,2.0,13.0,6.0
217,geo_1,2021-04-12,30.295788893005138,3.14,3050.0,0.629757559295657,0.546195958947999,1.4032645401632469,8.411675637061148,5.547263211256792,7.0,7.0,8.0
218,geo_1,2021-04-19,35.03107871269074,3.14,3050.0,0.08199523018095456,1.2524966270768725,1.8203217972614216,4.870732619392754,6.500751640725204,6.0,7.0,5.0
219,geo_1,2021-04-26,5.495602986428393,3.14,3050.0,2.3599485416794845,0.9096179927230532,2.3675972398067135,1.7719566828012712,2.834045453255303,2.0,3.0,0.0
220,geo_1,2021-05-03,9.634655269853578,3.14,3050.0,2.034409886481518,0.0037873596289338396,0.21793851159315092,0.9622201476180399,1.5553985522086307,0.0,1.0,7.0
221,geo_1,2021-05-10,9.10331368988652,3.14,3050.0,0.6950363621455795,2.0289354925948544,0.927712992439995,3.7255213348769516,-1.3631489779190042,5.0,3.0,2.0
222,geo_1,2021-05-17,24.810903970812156,3.14,3050.0,0.3993424423422115,2.5522431800485608,1.2869044880033464,2.6063705836726614,6.3267907025601575,5.0,10.0,5.0
223,geo_1,2021-05-24,15.965836665156758,3.14,3050.0,1.3205942757907416,1.3171606262926887,1.5200406145708678,2.324081341559837,5.69380856917637,7.0,2.0,4.0
224,geo_1,2021-05-31,28.08061894312478,3.14,3050.0,1.2256086544711038,1.4497121002319926,0.9327243910770182,6.3798822144426905,-2.1697143950233384,5.0,0.0,6.0
225,geo_1,2021-06-07,38.60425346696758,3.14,3050.0,0.3183958696447342,0.6292959967795466,0.05438420444370862,5.329463338048133,6.885948716131136,7.0,0.0,10.0
226,geo_1,2021-06-14,17.27846746224129,3.14,3050.0,0.06725908920562218,0.2630683491022754,1.4524890926396463,5.753929624143054,4.579472908068737,12.0,7.0,2.0
227,geo_1,2021-06-21,37.26437559907201,3.14,3050.0,1.097896145412627,0.5518346373192919,0.3506620722696119,9.187860323524706,8.784337080421231,11.0,9.0,9.0
228,geo_1,2021-06-28,37.13622347271146,3.14,3050.0,0.9765768949785478,2.079194728112489,1.004215715498915,8.033669391967987,8.299971397784015,2.0,9.0,16.0
229,geo_1,2021-07-05,44.175369474769575,3.14,3050.0,1.3768765208508928,0.4542880259822176,0.8845858449794477,-0.7644096671119271,8.852696904040277,3.0,5.0,17.0
230,geo_1,2021-07-12,42.653727072068534,3.14,3050.0,0.9457030831639588,0.0872165058647082,1.2195095557930453,6.163632859028846,5.53383902449145,7.0,10.0,3.0
231,geo_1,2021-07-19,18.179128629767757,3.14,3050.0,1.3930629339800915,0.06101842732221474,2.0170209914132444,4.664317080324921,5.7036021127665215,4.0,2.0,10.0
232,geo_1,2021-07-26,9.455734574217942,3.14,3050.0,2.422983496516106,1.3960865849565602,0.4085973321918892,3.396052111975054,4.072237218847366,3.0,1.0,6.0
233,geo_1,2021-08-02,18.627178166949054,3.14,3050.0,2.1244191845103684,1.7553956956633383,1.867407411354918,3.469950205518719,1.755242630006707,10.0,2.0,1.0
234,geo_1,2021-08-09,43.40233449587816,3.14,3050.0,0.34353632502846854,1.8345545052747023,3.1167910214836754,3.1245860033367716,3.1331858360508047,1.0,10.0,6.0
235,geo_1,2021-08-16,50.49138991824916,3.14,3050.0,0.6108784034499337,0.9642319281397789,3.3807453512197503,5.847258223488254,6.385221670801923,16.0,10.0,5.0
236,geo_1,2021-08-23,18.642834704205438,3.14,3050.0,1.330576756274374,1.9492464735582358,0.5023965693817127,5.814382012466053,5.2343131710663915,11.0,6.0,1.0
237,geo_1,2021-08-30,26.222679302800536,3.14,3050.0,0.7776669547337063,0.4672972080204455,2.0907497344345,2.7916169914347297,3.1451364236247015,8.0,2.0,4.0
238,geo_1,2021-09-06,29.63949931851304,3.14,3050.0,0.6537505523526901,0.20536367892850127,1.1979672899449674,4.697345247781567,3.578113416665919,12.0,4.0,1.0
239,geo_1,2021-09-13,26.815274154968005,3.14,3050.0,2.0819352184772653,0.4449401990733717,0.21054299412335165,4.1631241058994535,5.878730513353407,3.0,10.0,2.0
240,geo_1,2021-09-20,9.678690634574659,3.14,3050.0,0.2113307454906338,2.0946383747120914,1.2348215259487318,2.9031729868306764,3.2168693201759297,3.0,2.0,6.0
241,geo_1,2021-09-27,10.13650793077602,3.14,3050.0,3.1321534105704436,1.9364457258311158,0.9649048231303297,4.3321752531156,1.1098143434138192,3.0,3.0,1.0
242,geo_1,2021-10-04,39.09754052225703,3.14,3050.0,2.265077838088766,1.211497012731878,0.2950786474925551,6.328529680424803,4.252218116590485,0.0,11.0,9.0
243,geo_1,2021-10-11,5.939490937704512,3.14,3050.0,1.6799748442451024,0.30367334613891717,0.7096028991961332,2.931336739664364,2.9106070776088515,8.0,2.0,1.0
244,geo_1,2021-10-18,19.94174450054997,3.14,3050.0,2.327782695957983,0.8987185137826006,0.19685861265837168,3.783491567030806,5.488136566616074,2.0,0.0,17.0
245,geo_1,2021-10-25,22.330623424844074,3.14,3050.0,0.5356623085645084,2.021790585588673,0.4474593265832708,5.51658970812252,4.391643547060844,6.0,8.0,1.0
246,geo_1,2021-11-01,6.71625716134795,3.14,3050.0,0.6131291531493535,0.48970726036637147,1.18392549434031,2.012880221088129,0.32785481190830446,4.0,0.0,1.0
247,geo_1,2021-11-08,34.296574797703244,3.14,3050.0,0.6145102396243918,0.601836048972537,0.11281905815495974,3.137406346043738,5.7350740435238965,1.0,14.0,4.0
248,geo_1,2021-11-15,22.510635762474447,3.14,3050.0,0.06721095849356173,2.243319384455155,1.8126740421090424,5.017690039112223,3.8264228041502877,1.0,8.0,5.0
249,geo_1,2021-11-22,27.17489077062699,3.14,3050.0,1.587259379399826,0.49464168273559006,0.1842084580060287,7.627972133665099,6.878426506024423,9.0,4.0,7.0
250,geo_1,2021-11-29,37.9769055063821,3.14,3050.0,0.49248239834264296,0.05188010255167397,3.497200391587007,9.599477193957497,4.727102073795076,9.0,3.0,7.0
251,geo_1,2021-12-06,53.70558190614468,3.14,3050.0,1.245321648371402,1.564008535073809,0.28455229799252724,6.8763767920132155,6.960198497005251,13.0,5.0,9.0
252,geo_1,2021-12-13,25.837064729022362,3.14,3050.0,0.8956565085053073,0.011998057506265591,0.17762896248263083,1.9506967484828917,5.233942089172679,8.0,1.0,5.0
253,geo_1,2021-12-20,16.20118522253903,3.14,3050.0,0.1401963009349616,2.754986153742059,0.867011577690408,-3.4460280724652907,7.26063422986162,3.0,3.0,6.0
254,geo_1,2021-12-27,44.60441133057437,3.14,3050.0,0.2342978055219137,1.555786964082873,1.0103493145662994,5.849375445633229,5.840479277063048,9.0,5.0,9.0
255,geo_1,2022-01-03,15.744760743986934,3.14,3050.0,1.7200337593416528,0.8242566559378299,1.3036039044620014,2.0907554113231175,2.6057186912695087,1.0,4.0,5.0
256,geo_1,2022-01-10,27.366631768248055,3.14,3050.0,1.7726948371023816,0.6615982911145637,1.4481952844233126,5.633378313239014,5.292568926165367,14.0,4.0,3.0
257,geo_1,2022-01-17,18.413676359427885,3.14,3050.0,2.6961815728281606,0.9851422966452973,1.8214059370248112,3.4162256045927735,2.09357228580299,5.0,0.0,6.0
258,geo_1,2022-01-24,26.361079402630306,3.14,3050.0,1.67057045031091,0.2924943024894231,1.0397667345864952,1.2812045982354194,4.374493173657918,3.0,4.0,5.0
259,geo_1,2022-01-31,21.107040849189254,3.14,3050.0,0.5669947108616025,0.5486969628974738,1.265687974966236,3.09916091911419,3.2647299294808936,3.0,3.0,5.0
260,geo_1,2022-02-07,36.94220917643346,3.14,3050.0,1.7231004937377983,1.0246121252479117,1.7199837301431655,10.317079560436687,4.714394982124036,12.0,8.0,8.0
261,geo_1,2022-02-14,23.676090202179367,3.14,3050.0,0.10290621295536972,0.8983027254451283,1.0192793845130772,1.6953415102032627,7.387891577458935,2.0,7.0,6.0
262,geo_1,2022-02-21,21.517646307892942,3.14,3050.0,2.8495912466796365,0.7858333437999158,0.5009833620058171,2.6435428950082525,2.8646150613774646,8.0,7.0,2.0
263,geo_1,2022-02-28,15.378336007150612,3.14,3050.0,1.0213512238435487,0.08088655513005627,1.192753849065216,3.4376564179486064,3.0802161575659417,5.0,1.0,5.0
264,geo_1,2022-03-07,35.11315506214557,3.14,3050.0,0.6349447834537423,0.7913275480411837,0.9414134488661392,3.7772216170671298,3.69510571369167,1.0,12.0,1.0
265,geo_1,2022-03-14,22.52949764919912,3.14,3050.0,0.6824569060698007,0.6324233020679833,0.9328658453854782,1.6816201599960323,1.3595524352421604,1.0,5.0,0.0
266,geo_1,2022-03-21,28.233817514704324,3.14,3050.0,2.4893559620744803,1.5213037482757137,1.6119271927311578,5.366121466480324,3.9437124980004308,3.0,1.0,12.0
267,geo_1,2022-03-28,17.29153125219079,3.14,3050.0,0.34149672558304256,1.4768983689222224,1.1484495813800781,4.2923730081143665,7.212774942343674,9.0,5.0,3.0
268,geo_1,2022-04-04,37.85433153183395,3.14,3050.0,1.5290452383344317,1.4226286217088258,0.3597807255038137,6.43861498254569,9.533050071924874,10.0,7.0,7.0
269,geo_1,2022-04-11,16.080109851500143,3.14,3050.0,0.9585991884420326,0.24212913957483395,0.9499159057151779,2.995559097007845,5.862948656413918,5.0,3.0,4.0
270,geo_1,2022-04-18,36.14674275094212,3.14,3050.0,0.10259907309816951,2.312470367140996,0.14102761155565768,5.227854489821414,5.343123588207117,2.0,8.0,10.0
271,geo_1,2022-04-25,39.17769035629938,3.14,3050.0,0.10105784353446401,1.0745864065435535,0.0770990694039948,2.6652715111229113,7.981656845599826,2.0,7.0,14.0
272,geo_1,2022-05-02,25.326656551911174,3.14,3050.0,0.5753366975671343,0.17003540246203808,2.4111720638896115,1.2055204722393142,4.982870097812225,2.0,13.0,1.0
273,geo_1,2022-05-09,13.782641534832724,3.14,3050.0,1.7858038268311724,0.9425304815346054,0.6087829478259837,3.4106558982467634,1.5811828867761961,5.0,5.0,5.0
274,geo_1,2022-05-16,10.145944791880286,3.14,3050.0,1.9409176145751132,1.405204080322888,1.4980524046828567,-1.401950006777032,0.4701278194785464,1.0,2.0,2.0
275,geo_1,2022-05-23,51.21203636103394,3.14,3050.0,0.9738077626557495,0.6882300277714322,0.8875340174404472,11.650796489233208,7.384444397077616,7.0,7.0,16.0
276,geo_1,2022-05-30,32.66549122810892,3.14,3050.0,0.46751008079093226,1.645055273459877,2.011842432994189,7.80045698875545,5.4631515167901945,12.0,2.0,7.0
277,geo_1,2022-06-06,26.990493783094575,3.14,3050.0,0.3420489552388314,1.4683852342770516,2.735878997685713,6.010686088051885,3.921874835821836,10.0,5.0,5.0
278,geo_1,2022-06-13,32.149708257423534,3.14,3050.0,0.33228727942944103,2.681921740073138,0.147414152829353,2.4050224143911736,7.755764997094792,5.0,9.0,1.0
279,geo_1,2022-06-20,33.86070259168774,3.14,3050.0,1.0229597556079515,0.9888543881581587,1.0114988998700625,4.143138770231395,4.326697139414564,3.0,7.0,7.0
280,geo_1,2022-06-27,30.019212347612587,3.14,3050.0,0.16232195809205474,0.40881689623557027,0.3322797136406006,4.486579888600097,6.615560459273501,6.0,3.0,10.0
281,geo_1,2022-07-04,54.25645123863012,3.14,3050.0,1.3269625954044573,1.3300351145103115,3.225944331738259,7.678714467064447,7.270833894896503,16.0,7.0,4.0
282,geo_1,2022-07-11,28.267268075634586,3.14,3050.0,2.370989006291121,0.4901567578615209,1.3248696157961861,4.803611984826882,4.666881080219664,9.0,2.0,1.0
283,geo_1,2022-07-18,18.329436304261055,3.14,3050.0,1.9971179807917596,1.0306018243385178,0.9303584215530645,4.133825232729327,6.647779876704153,5.0,8.0,1.0
284,geo_1,2022-07-25,1.850589368639519,3.14,3050.0,1.051574942769889,1.867276628808428,0.1516794771947675,1.3314834424497581,1.34186610229035,3.0,2.0,0.0
285,geo_1,2022-08-01,3.58089422328388,3.14,3050.0,0.6743305311798258,1.4704331448464818,1.3114470715541555,-0.21327606329557014,3.0101422685477464,3.0,3.0,3.0
286,geo_1,2022-08-08,16.641512098832056,3.14,3050.0,1.2395827598563913,0.6301988336961968,1.9725357891425368,7.80001084512749,3.5845909144940347,2.0,5.0,11.0
287,geo_1,2022-08-15,14.666268691530314,3.14,3050.0,3.1338682472045374,1.406415493676206,0.8068232984501601,0.8430205484765865,7.277052940050661,6.0,5.0,5.0
288,geo_1,2022-08-22,11.226230184624095,3.14,3050.0,1.7557402888945426,0.46086736324701005,0.25030965529710336,2.472087955208096,2.792235381170216,6.0,0.0,4.0
289,geo_1,2022-08-29,43.12996049682158,3.14,3050.0,1.0328087476137118,1.5827966329699446,0.15395036365200943,4.640462347977669,5.079804248996779,7.0,2.0,9.0
290,geo_1,2022-09-05,26.661239959791985,3.14,3050.0,0.6520381440791542,0.35338885814771337,0.0326431018921296,6.211272127149717,2.3481403692931746,10.0,2.0,4.0
291,geo_1,2022-09-12,14.205654700417586,3.14,3050.0,0.5632516625419925,0.6429652935306092,0.5939282037401681,-0.23956058120064938,2.621668600437689,1.0,8.0,0.0
292,geo_1,2022-09-19,0.13252181783436928,3.14,3050.0,0.4647298354671555,1.025405208385016,2.154184030494019,1.1329237806765078,1.3557484250306149,4.0,1.0,5.0
293,geo_1,2022-09-26,31.8981412560962,3.14,3050.0,1.172504416492866,1.0210620213420636,1.0994544570307117,10.260857465761845,6.699007526827165,4.0,12.0,0.0
294,geo_1,2022-10-03,9.558511639517041,3.14,3050.0,1.2273927751211284,0.016738648609768925,0.8852246752292018,2.6396165859622585,5.996680210827735,5.0,4.0,1.0
295,geo_1,2022-10-10,0.8074730909009651,3.14,3050.0,1.3087512418366132,0.37075998254306053,1.8656529228158534,0.030768022321790767,2.424593683676134,1.0,10.0,2.0
296,geo_1,2022-10-17,16.508034755915773,3.14,3050.0,2.0813760344581897,0.3686240115506112,0.7586622085468955,3.255323762755671,3.6219235600306834,6.0,1.0,2.0
297,geo_1,2022-10-24,26.924552775336355,3.14,3050.0,0.12180965718992687,1.699380483587817,0.061222287445909185,6.379106780815995,1.739927165606546,7.0,10.0,4.0
298,geo_1,2022-10-31,32.326350534220964,3.14,3050.0,0.7775229897570797,0.14108009219232842,1.0509542770112894,0.6334552090541932,6.853261328626938,2.0,15.0,1.0
299,geo_1,2022-11-07,30.533778473770152,3.14,3050.0,0.794229271489721,2.326461642365693,0.03539357579373603,6.065411228657362,8.78777753013602,3.0,18.0,3.0
300,geo_1,2022-11-14,22.32585262883688,3.14,3050.0,1.059894683116276,0.7874769552296907,0.23788548807750187,4.660484611590036,3.9736260299465633,2.0,2.0,7.0
301,geo_1,2022-11-21,30.682663350109937,3.14,3050.0,0.11221986336406464,1.9363985435524596,0.47435940689806033,2.0962505923889685,5.489277962411578,6.0,1.0,14.0
302,geo_1,2022-11-28,22.6839794996092,3.14,3050.0,1.271170184637311,0.1985031146056252,0.35281856815223933,3.972646244720564,5.832446545765854,2.0,1.0,10.0
303,geo_1,2022-12-05,16.250365997564106,3.14,3050.0,1.4722471500878487,1.9304084961111163,0.82468359767298,6.275920809598552,6.668163241130684,12.0,1.0,2.0
304,geo_1,2022-12-12,38.44030413170596,3.14,3050.0,0.42191987164043687,2.9979560797500047,0.1434506917657905,2.787898392886274,6.52688743820662,10.0,5.0,1.0
305,geo_1,2022-12-19,23.568820618424272,3.14,3050.0,0.5415873996717875,3.594424587768152,0.5959677061490629,1.794968634395043,3.7965192044065574,10.0,5.0,4.0
306,geo_1,2022-12-26,16.65145007015546,3.14,3050.0,0.4617326882614081,0.3165602332113182,1.367544896022269,3.4987282151323047,3.0960542059824157,7.0,4.0,1.0
307,geo_1,2023-01-02,34.82503008469031,3.14,3050.0,1.1903115575939398,0.14827080274641002,2.8227236001279596,4.053119038548065,4.727996711459542,11.0,12.0,6.0
308,geo_1,2023-01-09,45.27600267383475,3.14,3050.0,0.4784203220066269,0.184686590411552,1.9606933984606596,4.0197726813108865,7.934422336096816,5.0,17.0,4.0
309,geo_1,2023-01-16,45.09010174157505,3.14,3050.0,2.3290628465396823,0.18250690238377354,0.4013472930393105,7.79705957038248,6.000831799367094,4.0,7.0,12.0
310,geo_1,2023-01-23,39.304143825443425,3.14,3050.0,2.0304382674156045,1.0473236130579617,0.2266216593966155,5.332516692736684,2.4742230522492683,13.0,4.0,7.0
311,geo_1,2023-01-30,22.49108006642537,3.14,3050.0,1.9674461500502352,0.9446474519776105,0.7360626514073121,3.005673652120074,5.003817004217501,2.0,3.0,1.0
312,geo_1,2023-02-06,28.798069531592823,3.14,3050.0,1.3528166064943783,0.8472255764545913,0.2986867221630902,2.5366923585481223,3.0253618635256245,0.0,13.0,1.0
313,geo_1,2023-02-13,33.2971783970702,3.14,3050.0,2.2760753460061878,2.3250140528868153,1.2053325637779597,4.889367095457468,4.964674321772848,2.0,7.0,11.0
314,geo_1,2023-02-20,56.42784906057943,3.14,3050.0,1.0451340154320103,3.339624806020058,0.7235671549841628,8.879085083536006,12.615088758872346,7.0,19.0,5.0
315,geo_1,2023-02-27,34.149751534124526,3.14,3050.0,0.7404230181659606,1.3644812492405056,2.4713219561423383,8.256249236950945,7.371004237222363,6.0,6.0,12.0
316,geo_1,2023-03-06,6.963077096085367,3.14,3050.0,2.592770754417484,0.7414273683232288,1.3083312459593452,1.848932988704183,1.110439573730988,8.0,4.0,0.0
317,geo_1,2023-03-13,30.97704014417103,3.14,3050.0,0.37808346706407714,0.6880238920837871,0.1597096045206935,3.1477297362609438,10.364553009180899,6.0,12.0,3.0
318,geo_1,2023-03-20,40.93677508291458,3.14,3050.0,0.006831752298983806,2.681576716267328,0.20771333819385507,6.079420676018143,5.743167448923308,8.0,6.0,9.0
319,geo_1,2023-03-27,43.27719547026774,3.14,3050.0,0.4683940919885451,1.3658487879168582,2.2978252669735855,4.833421430221781,6.113372918246774,1.0,17.0,1.0
320,geo_1,2023-04-03,43.22035339619512,3.14,3050.0,1.4811151263888354,3.759355114021582,0.9253320217488504,2.9462566497915064,7.351858451062167,3.0,10.0,6.0
321,geo_1,2023-04-10,21.362283912016537,3.14,3050.0,1.2587164402297462,1.2756006739840564,2.4350493867891547,4.861049630759203,4.080232978550502,9.0,3.0,5.0
322,geo_1,2023-04-17,50.116263923122936,3.14,3050.0,1.5072389511096151,0.8837702996128509,0.05251140509312047,7.800350097511719,7.3609173580617036,5.0,13.0,8.0
323,geo_1,2023-04-24,27.784168176716445,3.14,3050.0,1.2444434559616326,2.4013448312919596,0.5896182063421294,5.01035264209172,5.16707811110577,9.0,2.0,10.0
324,geo_1,2023-05-01,48.53063566179243,3.14,3050.0,1.5289436184165823,1.2461477886848442,1.8635196583813145,7.115819778947106,10.072330501374287,6.0,12.0,15.0
